Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std
232,False,16,1,27,0.4,27,75,0.5,-24,0,1,False,0,0.25,0.3055050463303893
232,True,15,5,27,0.4,27,75,0.5,-24,0,1,False,0,0.3733333333333333,0.3534860406754147
233,False,16,1,-1,1.0,-1,-1,1.0,-1,3,2,False,0,0.6125,0.4224926034855521
233,True,15,2,-1,1.0,-1,-1,1.0,-1,3,2,False,0,0.52,0.3277629805645711
234,True,16,4,12,0.1,8,14,0.25,14,2,7,False,0,0.6875000000000001,0.3575378767813745
235,True,18,2,4,1.0,4,65,0.2,-11,0,1,False,0,0.2666666666666667,0.3819454842528923
236,False,16,1,26,1.0,26,29,0.4,23,0,1,False,0,0.3375,0.4240676046732801
236,True,16,2,26,1.0,26,29,0.4,23,0,1,False,0,0.725,0.443471156521669
237,False,16,1,54,0.4,-21,25,0.1,18,0,1,False,0,0.95,0.08944271909999156
238,False,16,1,-6,1.0,-6,-3,0.99,-15,0,1,True,0,0.2625,0.25
238,True,17,5,-6,1.0,-6,-3,0.99,-15,0,1,True,0,0.5294117647058824,0.2910427500435996
239,True,17,3,14,1.0,14,18,0.6,9,1,2,False,0,0.6823529411764706,0.4126670784628437
240,True,19,4,105,0.25,0,32,0.99,29,0,1,False,1,0.631578947368421,0.3958852689843743
241,False,16,1,19,0.8,8,28,0.95,6,0,1,False,0,0.725,0.3172801075810878
241,True,15,5,19,0.8,8,28,0.95,6,0,1,False,0,0.92,0.1820517979665599
242,True,18,3,51,0.2,11,77,0.4,-3,0,1,False,1,0.4111111111111111,0.3848435723295878
243,True,17,5,16,1.0,16,18,0.8,6,0,1,False,0,0.35294117647058826,0.4501633690378744
244,True,20,4,15,0.2,-5,88,0.1,-14,1,8,True,0,0.77,0.2921787484616764
245,False,16,1,8,0.99,-25,58,0.25,-3,3,4,False,0,0.375,0.33366650016645866
245,True,16,3,8,0.99,-25,58,0.25,-3,3,4,False,0,0.4875,0.4129164564412516
246,True,18,4,52,0.2,-24,36,0.4,-25,1,8,False,0,0.7222222222222222,0.3439486205740201
247,True,17,5,8,0.6,-2,92,0.01,6,0,1,False,1,0.8117647058823529,0.3638034375544995
248,True,16,3,37,0.5,-23,7,1.0,7,1,4,False,0,0.5249999999999999,0.29097537123726924
249,True,16,4,51,0.2,17,16,0.99,6,1,4,False,0,0.25,0.2780887148615228
250,True,19,4,-1,1.0,-1,77,0.1,-10,1,6,False,0,0.6105263157894738,0.4026229789243216
251,False,16,1,68,0.25,0,17,1.0,17,0,1,False,0,0.7749999999999999,0.2816617356570348
251,True,15,4,68,0.25,0,17,1.0,17,0,1,False,0,0.7466666666666666,0.3888934240098375
252,False,16,1,-10,1.0,-10,57,0.1,-17,3,3,False,0,0.8125,0.32223180062391943
253,True,18,5,1,1.0,1,-7,0.75,-8,1,8,False,0,0.022222222222222227,0.06467616667635546
254,True,18,2,109,0.25,-24,13,0.95,-50,1,2,False,0,0.6111111111111109,0.3529520695486751
255,False,16,1,58,0.01,1,27,0.1,0,1,4,False,0,0.4,0.35777087639996635
256,True,18,5,7,1.0,7,35,0.05,2,3,6,False,0,0.5111111111111111,0.3894020890135344
257,True,18,2,15,1.0,15,67,0.1,13,2,7,False,0,0.7,0.4186814035123352
258,False,16,1,30,0.25,-13,46,0.05,-3,0,1,False,1,0.5625,0.3442382895611701
259,True,33,3,28,1.0,28,39,0.9,-35,0,1,False,0,0.4909090909090911,0.36773261036692506
260,False,16,1,6,1.0,6,25,0.75,-35,0,1,False,0,0.4,0.41311822359545775
260,True,15,5,6,1.0,6,25,0.75,-35,0,1,False,0,0.5866666666666667,0.3661901665736508
261,False,16,1,35,0.2,-9,-2,0.1,-6,2,8,False,0,0.6000000000000002,0.3794733192202056
262,False,16,1,8,1.0,8,19,0.25,1,1,6,False,0,0.3,0.35777087639996635
262,True,15,5,8,1.0,8,19,0.25,1,1,6,False,0,0.5333333333333333,0.4186144947778269
263,True,17,5,50,0.01,15,17,0.6,5,1,4,False,0,0.31764705882352945,0.3609627649038871
264,True,20,5,35,0.5,5,29,0.6,8,3,3,True,0,0.48,0.3968295404963274
265,False,16,1,56,0.2,-10,79,0.25,-13,3,4,False,0,0.6875000000000001,0.35000000000000003
266,False,16,1,8,0.75,-12,3,1.0,3,0,1,False,0,0.475,0.3991657967979388
266,True,15,3,8,0.75,-12,3,1.0,3,0,1,False,0,0.3333333333333333,0.3598941643369749
267,True,17,2,36,0.1,8,29,0.5,16,1,8,False,0,0.7882352941176471,0.34256815552013964
268,False,16,1,67,0.05,13,32,0.25,4,1,4,False,0,0.225,0.29097537123726924
268,True,16,3,67,0.05,13,32,0.25,4,1,4,False,0,0.3625,0.36674241641784494
269,True,17,4,6,0.2,-4,2,0.4,-7,1,8,False,1,0.4823529411764706,0.4065637928382935
270,False,16,1,10,1.0,10,43,0.2,7,0,1,False,0,0.625,0.4312771730569565
270,True,16,2,10,1.0,10,43,0.2,7,0,1,False,0,0.7374999999999999,0.3630886025935451
271,False,16,1,24,1.0,24,34,0.01,25,1,6,False,0,0.8875000000000001,0.2825479310370779
272,True,17,5,5,1.0,5,27,0.5,-18,0,1,False,0,0.4588235294117647,0.4047511944537839
273,False,16,1,15,1.0,15,58,0.6,-49,1,8,False,0,0.45,0.4098780306383839
273,True,15,4,15,1.0,15,58,0.6,-49,1,8,False,0,0.6133333333333334,0.3739111175259755
274,True,16,2,89,0.2,6,66,0.2,11,3,6,False,0,0.3875,0.3757215280851853
275,True,18,4,25,0.75,-20,12,0.6,7,0,1,False,0,0.38888888888888895,0.3724148365163723
276,True,17,4,1,0.9,1,50,0.2,-12,1,8,False,0,0.411764705882353,0.3966773766885006
277,False,17,1,29,0.99,11,46,0.4,21,2,2,False,0,0.6352941176470589,0.36218292420852105
277,True,16,2,29,0.99,11,46,0.4,21,2,2,False,0,0.5625000000000001,0.3879432948254165
278,True,16,2,25,0.95,5,45,0.05,22,0,1,True,0,0.475,0.36423435679060623
279,False,17,1,16,1.0,16,16,0.95,-6,0,1,False,0,0.2352941176470588,0.36218292420852105
280,True,18,3,3,1.0,3,20,0.25,9,2,3,False,0,0.9333333333333336,0.1188177051572009
281,True,16,3,23,1.0,23,39,0.2,21,1,8,False,0,0.5874999999999999,0.4410215414239989
282,True,18,3,49,0.1,9,32,0.2,-2,2,6,False,-1,0.2555555555555556,0.21481105849018384
283,False,17,1,9,0.5,-23,66,0.01,-2,1,4,False,0,0.6588235294117648,0.392203428607865
284,False,18,1,22,1.0,22,38,0.4,31,0,1,False,0,0.8333333333333335,0.3378130356555584
285,False,16,1,22,0.2,-3,24,0.6,-16,0,1,True,0,0.4625,0.307408522978788
285,True,18,4,22,0.2,-3,24,0.6,-16,0,1,True,0,0.6222222222222222,0.3622731428982274
286,True,16,3,38,0.4,-9,9,0.9,-10,2,3,False,0,0.55,0.3614784456460256
287,True,16,4,6,0.25,-15,-10,1.0,-10,2,6,False,0,0.5249999999999999,0.4312771730569565
288,False,16,1,37,0.05,19,40,0.4,20,0,1,False,0,0.6000000000000001,0.4
288,True,16,5,37,0.05,19,40,0.4,20,0,1,False,0,0.775,0.3991657967979388
289,True,16,3,19,1.0,19,19,1.0,19,3,2,False,0,0.6875,0.44403453319158254
290,True,16,2,28,0.8,25,41,0.01,26,2,6,False,0,0.775,0.32557641192199416
291,True,20,5,21,1.0,21,57,0.5,-26,0,1,True,0,0.4400000000000001,0.36476380245159656
292,True,17,2,10,1.0,10,60,0.5,-48,1,8,False,0,0.5529411764705883,0.4665265896211377
293,True,18,3,32,0.1,26,88,0.05,20,2,2,True,0,0.7222222222222222,0.3078493817275996
294,True,17,4,65,0.2,16,58,0.1,17,0,1,False,0,0.5058823529411764,0.4190324990906047
295,False,16,1,61,0.2,-9,-1,0.8,-6,1,8,True,0,0.28750000000000003,0.2526525941551627
295,True,15,4,61,0.2,-9,-1,0.8,-6,1,8,True,0,0.3733333333333333,0.3534860406754147
296,False,16,1,73,0.01,17,69,0.01,13,1,4,False,0,0.45,0.4226897995772629
297,True,17,3,40,0.6,-22,11,0.75,-6,0,1,False,0,0.18823529411764708,0.29555530984313344
298,True,16,5,-8,1.0,-8,3,0.8,-34,0,1,False,0,0.8250000000000001,0.2816617356570348
299,False,15,1,19,0.9,18,16,0.99,-20,0,1,True,0,0.18666666666666668,0.31592645316516915
299,True,16,2,19,0.9,18,16,0.99,-20,0,1,True,0,0.16249999999999998,0.2446085307860977
300,True,16,5,8,1.0,8,77,0.2,-13,1,4,False,0,0.3875,0.32223180062391943
301,True,19,5,-4,0.8,-9,63,0.2,-26,2,4,True,-1,0.6631578947368421,0.29853443187937945
302,True,33,5,-1,1.0,-1,1,0.75,-18,0,1,False,0,0.4787878787878788,0.3533390508399614
303,True,18,5,36,0.5,22,41,0.25,29,1,4,True,0,0.6333333333333333,0.3646109933485113
304,False,15,1,30,1.0,30,94,0.1,31,0,1,True,0,0.76,0.2746426249302381
305,True,18,5,83,0.5,-35,37,0.8,-11,1,4,False,1,0.5,0.4186814035123352
306,False,15,1,8,1.0,8,10,0.99,7,0,1,False,0,0.7866666666666667,0.3502380143083653
306,True,16,4,8,1.0,8,10,0.99,7,0,1,False,0,0.8250000000000001,0.34156502553198664
307,True,33,3,-7,1.0,-7,16,0.2,-25,0,1,False,0,0.490909090909091,0.4002839900961225
308,False,15,1,11,1.0,11,79,0.01,10,0,1,False,0,0.4266666666666667,0.439913411393435
308,True,16,5,11,1.0,11,79,0.01,10,0,1,False,0,0.65,0.4412104562073146
309,True,16,3,9,1.0,9,9,0.5,5,0,1,True,0,0.20000000000000004,0.3011090610836324
310,True,18,5,61,0.05,-1,22,0.05,-4,1,8,False,0,0.16666666666666666,0.2497057091387191
311,False,16,1,1,1.0,1,-2,0.1,-11,0,1,False,0,0.16249999999999998,0.29410882339705485
311,True,16,5,1,1.0,1,-2,0.1,-11,0,1,False,0,0.025,0.06831300510639733
312,True,17,5,16,1.0,16,46,0.05,18,0,1,False,0,0.9294117647058824,0.15718104959867515
313,False,16,1,26,1.0,26,29,0.1,26,0,1,False,0,0.55,0.43512450325548585
314,False,16,1,9,0.2,-11,-9,0.99,-10,0,1,False,0,0.275,0.36423435679060623
314,True,15,2,9,0.2,-11,-9,0.99,-10,0,1,False,0,0.17333333333333334,0.2814926202195987
315,True,17,3,11,1.0,11,31,0.4,-12,0,1,False,0,0.2470588235294117,0.35727728562494626
316,False,16,1,18,0.95,3,8,0.9,-5,0,1,False,1,0.1,0.2422120283277993
317,True,16,4,41,0.25,24,28,1.0,28,0,1,False,0,0.3375,0.3913651321549567
318,False,16,1,2,1.0,2,73,0.2,-19,0,1,False,0,0.375,0.4187282332651254
318,True,15,5,2,1.0,2,73,0.2,-19,0,1,False,0,0.32,0.35294677866702306
319,False,16,1,8,1.0,8,15,0.75,1,2,3,False,0,0.6625,0.4177319714841085
320,True,19,2,31,0.9,-11,98,0.2,20,1,6,True,0,0.7684210526315789,0.3145590062628197
321,True,18,5,11,1.0,11,62,0.25,2,1,6,False,0,0.5222222222222223,0.4453096154304005
322,False,16,1,30,1.0,30,71,0.4,-12,0,1,False,0,0.2625,0.3913651321549566
322,True,15,3,30,1.0,30,71,0.4,-12,0,1,False,0,0.3333333333333333,0.3903600291794132
323,False,16,1,7,1.0,7,16,0.2,7,3,3,False,0,0.75,0.3829708431025353
324,True,17,3,103,0.25,-17,13,1.0,13,2,2,True,0,0.7185520361990951,0.28298727185515304
325,True,17,4,5,1.0,5,19,0.4,-10,1,4,False,0,0.4941176470588234,0.4069253436370333
326,True,16,3,25,0.95,-14,21,0.95,12,0,1,False,0,0.5750000000000001,0.4187282332651254
327,True,18,4,15,0.25,8,30,0.75,-25,3,3,False,0,0.7666666666666667,0.32358288328176626
328,True,16,3,21,0.25,8,12,0.99,-4,0,1,True,0,0.2500000000000001,0.2780887148615228
329,False,16,1,38,0.2,23,52,0.2,33,1,6,False,0,0.8500000000000001,0.2476556749467561
330,False,15,1,99,0.1,9,28,0.8,6,2,4,False,0,0.6133333333333333,0.3888934240098375
330,True,15,5,99,0.1,9,28,0.8,6,2,4,False,0,0.68,0.34475664294853386
331,True,18,3,43,0.4,-39,82,0.25,-33,0,1,False,0,0.4666666666666667,0.3757345746510897
332,False,16,1,4,1.0,4,16,0.6,7,0,1,False,0,0.8624999999999999,0.280178514522438
333,True,17,4,-6,1.0,-6,55,0.4,-32,2,6,False,0,0.7764705882352941,0.33824808159970743
334,True,19,3,27,1.0,27,70,0.6,-18,1,8,False,0,0.6,0.38873012632302
335,False,15,1,-7,1.0,-7,19,0.05,-5,0,1,True,0,0.8933333333333332,0.18309508328682536
335,True,16,4,-7,1.0,-7,19,0.05,-5,0,1,True,0,0.8250000000000001,0.2516611478423583
336,True,16,4,36,0.4,-34,41,0.25,-20,3,6,False,0,0.525,0.3492849839314596
337,True,16,4,29,1.0,29,61,0.05,27,0,1,False,0,0.4375000000000001,0.42720018726587655
338,True,18,4,13,0.5,-29,1,0.25,-11,0,1,True,0,0.4777777777777778,0.3299831645537222
339,True,17,4,20,1.0,20,29,0.4,10,1,2,True,0,0.8235294117647058,0.2332632948105689
340,True,19,2,15,0.6,-22,79,0.25,-14,0,1,True,-1,0.7157894736842104,0.3905312021888147
341,True,16,3,6,0.8,-29,1,0.2,-6,1,6,False,0,0.2375,0.32015621187164245
342,True,18,4,25,0.95,24,30,0.25,16,2,4,False,0,0.4111111111111112,0.4309891344186396
343,True,17,2,13,1.0,13,13,1.0,13,1,4,False,0,0.611764705882353,0.4553602323177449
344,False,16,1,80,0.25,-13,19,0.2,9,0,1,False,1,0.6,0.4066120181860509
345,True,17,5,30,1.0,30,61,0.6,3,1,2,False,0,0.6705882352941177,0.3601470287992686
346,True,16,3,25,0.8,-10,72,0.1,8,0,1,True,1,0.7125,0.35
347,False,16,1,15,1.0,15,27,0.6,-1,1,2,False,0,0.5625,0.4573474244670748
348,True,18,4,39,0.4,-38,11,0.4,-31,0,1,False,0,0.2111111111111111,0.3323514951671939
349,False,16,1,-6,1.0,-6,0,0.05,-7,0,1,True,0,0.8375000000000001,0.28489764243788795
349,True,16,2,-6,1.0,-6,0,0.05,-7,0,1,True,0,0.7375,0.3630886025935451
350,False,16,1,34,0.01,-1,10,0.75,-31,0,1,False,-1,0.5875000000000001,0.4287578959428425
350,True,15,3,34,0.01,-1,10,0.75,-31,0,1,False,-1,0.7066666666666667,0.3369329451445933
351,True,16,2,32,0.05,5,45,0.5,-16,0,1,False,0,0.3375,0.3556683848755748
352,True,16,4,13,1.0,13,43,0.1,13,1,6,False,0,0.95,0.13662601021279466
353,True,16,4,8,0.4,6,7,1.0,7,1,8,False,0,0.575,0.443471156521669
354,False,16,1,9,0.6,2,22,0.25,1,0,1,True,0,0.475,0.4312771730569565
355,True,16,5,-1,1.0,-1,54,0.4,-38,0,1,False,0,0.7,0.3265986323710904
356,False,16,1,34,0.6,-23,22,0.25,-1,0,1,False,0,0.525,0.4057914078275521
357,True,16,2,-3,1.0,-3,19,0.2,-10,0,1,False,0,0.6499999999999999,0.33065591380365983
358,True,17,4,1,1.0,1,59,0.4,-19,0,1,True,0,0.5529411764705883,0.42148197923936137
359,True,16,2,27,0.5,-43,95,0.2,-30,2,5,False,1,0.6625,0.3159641329855864
360,True,33,3,14,1.0,14,114,0.01,12,0,1,False,0,0.5333333333333333,0.4173328008516305
361,True,16,5,-10,1.0,-10,75,0.2,-28,0,1,True,0,0.7749999999999999,0.2516611478423583
362,False,16,1,101,0.01,1,24,0.2,-2,1,4,False,0,0.18750000000000008,0.2963668897386031
362,True,16,3,101,0.01,1,24,0.2,-2,1,4,False,0,0.3250000000000001,0.37148351242013417
363,False,16,1,-4,1.0,-4,14,0.75,-42,2,2,False,0,0.7125,0.3575378767813745
363,True,15,4,-4,1.0,-4,14,0.75,-42,2,2,False,0,0.8000000000000002,0.27255405754769874
364,True,16,5,16,1.0,16,35,0.25,5,0,1,True,0,0.5687500000000001,0.30923292192132457
365,False,16,1,-4,1.0,-4,67,0.01,-6,0,1,False,0,0.3375,0.3774917217635376
365,True,16,4,-4,1.0,-4,67,0.01,-6,0,1,False,0,0.425,0.42504901678120216
366,True,16,4,19,0.95,18,37,0.1,17,1,8,False,0,0.575,0.443471156521669
367,True,15,4,39,0.2,21,31,0.99,-20,0,1,True,1,0.22666666666666666,0.3283436063174123
368,True,17,5,-5,0.99,-19,25,0.4,-26,1,4,False,0,0.7185520361990951,0.3163570704631434
369,True,15,3,-4,1.0,-4,38,0.01,-1,0,1,False,0,0.8266666666666667,0.2914659173083209
370,True,19,3,87,0.25,-8,43,0.5,-2,1,2,False,1,0.7789473684210527,0.3047384076154881
371,True,31,3,5,0.6,-8,40,0.25,-10,3,4,False,0,0.4258064516129032,0.3255433836275219
372,True,16,2,7,1.0,7,31,0.2,4,2,3,False,0,0.775,0.2816617356570348
373,True,16,3,27,0.8,21,67,0.2,27,0,1,False,0,0.85,0.23664319132398465
374,True,18,2,-8,1.0,-8,41,0.1,-15,0,1,False,0,0.5777777777777777,0.3750381244236936
375,True,16,4,0,0.99,-27,22,0.4,-21,0,1,False,0,0.6625,0.280178514522438
376,True,18,3,14,1.0,14,24,0.5,-3,2,4,False,0,0.3999999999999999,0.3629940851892121
377,True,19,3,4,1.0,4,94,0.2,-13,1,6,False,0,0.5263157894736842,0.42274513633204297
378,True,17,4,1,1.0,1,21,0.25,-3,0,1,True,0,0.6941176470588236,0.40073461953532
379,False,16,1,2,1.0,2,7,0.75,3,1,4,False,0,0.825,0.2294921930407801
379,True,15,3,2,1.0,2,7,0.75,3,1,4,False,0,0.8,0.30237157840738177
380,True,16,2,-2,1.0,-2,44,0.1,-11,1,8,False,0,0.6,0.3723797345005051
381,True,18,3,30,0.95,7,36,0.1,31,0,1,False,0,0.8999999999999999,0.17149858514250885
382,False,16,1,7,1.0,7,8,0.99,-26,1,6,False,0,0.35000000000000003,0.3966526608171605
382,True,16,3,7,1.0,7,8,0.99,-26,1,6,False,0,0.65,0.3966526608171605
383,True,19,2,69,0.2,3,24,0.99,-13,1,4,True,0,0.5263157894736841,0.3955897218965319
384,False,16,1,4,1.0,4,24,0.6,-31,0,1,False,0,0.575,0.3991657967979388
385,True,17,5,22,1.0,22,47,0.75,-39,0,1,False,0,0.37647058823529417,0.3733788487660787
386,False,16,1,1,1.0,1,15,0.75,-44,0,1,False,0,0.5875,0.3964425136973413
386,True,16,2,1,1.0,1,15,0.75,-44,0,1,False,0,0.7000000000000001,0.3425395354310701
387,True,18,3,-5,1.0,-5,23,0.5,-39,1,4,False,0,0.7222222222222222,0.3888982258449625
388,False,16,1,-10,1.0,-10,5,0.6,-29,2,4,True,0,0.8,0.3183289703016885
388,True,16,4,-10,1.0,-10,5,0.6,-29,2,4,True,0,0.8375,0.2552776266472773
389,False,16,1,6,1.0,6,19,0.9,2,0,1,False,0,0.7875000000000001,0.2578759391645525
389,True,16,4,6,1.0,6,19,0.9,2,0,1,False,0,0.925,0.14375905768565214
390,False,16,1,-8,1.0,-8,-9,0.99,-24,1,8,False,0,0.3750000000000001,0.3924283374069717
391,True,16,5,74,0.25,7,32,0.75,-10,0,1,False,0,0.4,0.3183289703016886
392,False,16,1,28,0.99,-4,87,0.5,-36,0,1,True,1,0.08750000000000001,0.17841898254763516
393,True,18,4,0,1.0,0,40,0.05,-3,0,1,False,0,0.5111111111111111,0.4457497172825983
394,False,16,1,93,0.1,-3,37,0.6,-44,0,1,False,0,0.2625,0.3774917217635375
394,True,16,4,93,0.1,-3,37,0.6,-44,0,1,False,0,0.4375000000000001,0.4145278438577237
395,True,16,5,36,0.75,-7,33,0.4,21,0,1,False,0,0.6125,0.389657969677682
396,True,16,3,13,1.0,13,16,0.99,1,0,1,False,0,0.6,0.3723797345005051
397,True,16,4,8,1.0,8,12,0.25,9,1,4,False,0,0.75,0.2780887148615228
398,True,16,3,-10,1.0,-10,1,0.5,-34,0,1,True,0,0.5499999999999999,0.31411250638372656
399,True,17,2,28,1.0,28,57,0.25,15,1,2,False,0,0.5647058823529413,0.4372373160976031
400,False,16,1,40,0.01,13,34,0.5,3,0,1,False,0,0.675,0.3855731664245668
400,True,15,5,40,0.01,13,34,0.5,3,0,1,False,0,0.6666666666666666,0.3829708431025353
401,True,17,3,24,1.0,24,32,0.9,-21,0,1,False,0,0.4,0.3872983346207417
402,False,16,1,-8,1.0,-8,-5,0.8,-9,1,6,False,0,0.775,0.29097537123726924
402,True,16,5,-8,1.0,-8,-5,0.8,-9,1,6,False,0,0.825,0.3785938897200181
403,True,17,4,27,1.0,27,27,0.5,23,0,1,False,0,0.03529411764705883,0.10571882797418487
404,True,17,3,13,1.0,13,58,0.1,15,1,4,False,0,0.9882352941176472,0.04850712500726659
405,False,16,1,25,0.8,-50,23,0.6,3,1,8,False,0,0.85,0.2780887148615228
406,False,16,1,8,1.0,8,32,0.6,-5,3,5,False,0,0.5375000000000001,0.3703601850451351
406,True,15,3,8,1.0,8,32,0.6,-5,3,5,False,0,0.7866666666666667,0.35830287799702704
407,True,19,5,-8,1.0,-8,29,0.2,-13,1,8,False,0,0.8210526315789475,0.3047384076154881
408,False,16,1,29,0.75,1,22,1.0,22,1,6,False,0,0.425,0.4187282332651256
408,True,15,3,29,0.75,1,22,1.0,22,1,6,False,0,0.37333333333333335,0.4333699618219101
409,True,18,5,-5,1.0,-5,-4,0.75,-15,1,6,True,0,0.3666666666666668,0.3895698985834929
410,False,33,1,21,1.0,21,32,0.8,-1,0,1,False,0,0.490909090909091,0.3875916313947874
410,True,15,3,21,1.0,21,32,0.8,-1,0,1,False,0,0.4533333333333333,0.4172472146045293
411,False,16,1,25,1.0,25,115,0.1,14,2,5,False,0,0.66875,0.3360927451364181
411,True,31,3,25,1.0,25,115,0.1,14,2,5,False,0,0.496774193548387,0.4159197606652369
412,True,16,3,91,0.25,3,22,0.8,-7,0,1,False,0,0.4875,0.34229616805723473
413,True,17,5,27,1.0,27,29,0.99,11,0,1,False,0,0.6941176470588236,0.3815602643018762
414,False,16,1,29,1.0,29,65,0.1,22,1,8,True,0,0.7499999999999999,0.33065591380365983
414,True,15,2,29,1.0,29,65,0.1,22,1,8,True,0,0.5733333333333334,0.376955220278534
415,True,32,3,-4,1.0,-4,77,0.2,-33,2,6,True,0,0.58125,0.39138917188773603
416,False,16,1,3,1.0,3,19,0.1,-1,3,6,False,0,0.3750000000000001,0.37859388972001823
417,True,17,5,24,1.0,24,50,0.05,26,2,5,False,0,0.9058823529411764,0.2749331469541598
418,True,16,4,25,1.0,25,29,0.75,17,1,8,False,0,0.6625,0.3703601850451351
419,True,19,4,29,1.0,29,50,0.6,-1,0,1,False,0,0.3368421052631579,0.4058058188014305
420,True,16,3,-8,0.6,-13,-1,0.8,-2,0,1,False,0,0.9125,0.14548768561863465
421,False,16,1,-10,1.0,-10,-10,0.6,-20,3,5,False,0,0.23750000000000004,0.2552776266472772
421,True,16,5,-10,1.0,-10,-10,0.6,-20,3,5,False,0,0.18750000000000008,0.3304037933599835
422,False,16,1,22,0.1,18,18,1.0,18,1,2,False,0,0.28750000000000003,0.37925365302569375
422,True,16,2,22,0.1,18,18,1.0,18,1,2,False,0,0.375,0.4187282332651254
423,True,17,4,27,0.99,-24,84,0.4,-15,1,4,False,-1,0.4941176470588236,0.3091734712004212
424,False,16,1,30,0.5,-28,12,0.9,-43,0,1,False,0,0.575,0.4312771730569565
425,True,17,2,15,1.0,15,33,0.2,13,2,2,False,0,0.7647058823529411,0.3258473117707668
426,False,16,1,14,0.99,13,6,0.25,1,1,6,False,0,0.1,0.1932183566158592
426,True,16,3,14,0.99,13,6,0.25,1,1,6,False,0,0.1,0.1932183566158592
427,False,16,1,89,0.2,-15,37,0.01,-2,3,4,False,0,0.575,0.37859388972001823
428,True,16,3,-1,1.0,-1,2,0.2,-7,0,1,False,0,0.2375,0.3442382895611701
429,False,32,1,-3,1.0,-3,70,0.1,-10,2,3,False,0,0.58125,0.36758804080374463
429,True,15,3,-3,1.0,-3,70,0.1,-10,2,3,False,0,0.6,0.3545621041711673
430,True,16,3,0,0.99,-28,54,0.05,-1,0,1,False,0,0.475,0.3714835124201343
431,False,16,1,9,0.99,-17,9,1.0,9,0,1,False,0,0.8375,0.2753785273643051
431,True,15,5,9,0.99,-17,9,1.0,9,0,1,False,0,0.96,0.11212238211627762
432,False,16,1,-1,1.0,-1,24,0.2,-6,0,1,False,0,0.4696428571428572,0.4274867225530913
432,True,15,5,-1,1.0,-1,24,0.2,-6,0,1,False,0,0.2800000000000001,0.30047581314594074
433,False,16,1,1,1.0,1,2,0.75,-21,0,1,True,0,0.1375,0.2895398648430529
434,False,17,1,39,0.4,-9,20,0.75,-39,1,6,True,0,0.4705882352941176,0.3670229997601529
434,True,17,5,39,0.4,-9,20,0.75,-39,1,6,True,0,0.5058823529411766,0.3325480947082957
435,True,16,4,27,1.0,27,27,0.2,16,0,1,False,0,0.0875,0.17841898254763516
436,True,19,4,55,0.5,-9,23,1.0,23,1,8,False,0,0.6842105263157896,0.2774149677423433
437,False,17,1,25,1.0,25,31,0.01,28,0,1,True,0,0.7529411764705882,0.3710081654405055
437,True,15,4,25,1.0,25,31,0.01,28,0,1,True,0,0.8266666666666668,0.21201976547572388
438,True,17,2,39,0.75,-29,37,0.4,22,2,6,False,-1,0.7647058823529411,0.34810410883561155
439,False,17,1,12,1.0,12,15,0.6,-8,0,1,False,0,0.15294117647058822,0.20651164331225835
439,True,16,2,12,1.0,12,15,0.6,-8,0,1,False,0,0.175,0.3087609647175843
440,True,33,5,-5,0.8,-9,-6,1.0,-6,0,1,False,0,0.5393939393939394,0.3856321060442468
441,True,16,2,10,0.9,-13,19,0.25,16,0,1,True,0,0.9375,0.1746424919657298
442,False,17,1,-5,0.9,-11,18,0.5,-26,0,1,False,1,0.7294117647058824,0.33868256871728897
443,False,16,1,51,0.5,-13,33,0.6,-11,2,2,False,1,0.5874999999999999,0.4096746676734276
443,True,32,3,51,0.5,-13,33,0.6,-11,2,2,False,1,0.4249999999999999,0.3321484316463971
444,False,16,1,26,0.9,-3,26,0.99,0,1,2,False,0,0.6875,0.3575378767813745
444,True,15,2,26,0.9,-3,26,0.99,0,1,2,False,0,0.6666666666666666,0.3677473252630061
445,False,16,1,5,1.0,5,1,0.95,-11,0,1,False,0,0.1375,0.307408522978788
445,True,16,3,5,1.0,5,1,0.95,-11,0,1,False,0,0.1,0.1932183566158592
446,True,16,2,10,1.0,10,57,0.25,-9,0,1,False,0,0.2375,0.3030401513551189
447,True,17,5,31,0.4,-26,37,0.4,-18,1,4,False,0,0.7032679738562092,0.3021467610520322
448,True,15,4,71,0.1,-6,-2,0.95,-3,0,1,True,0,0.4400000000000001,0.3794733192202055
449,False,32,1,-2,1.0,-2,87,0.01,-5,0,1,False,0,0.55,0.3627849269550852
450,True,15,4,19,1.0,19,34,0.6,-26,1,2,False,0,0.4133333333333333,0.33352375513311683
451,True,15,2,5,0.95,-4,14,0.05,3,0,1,False,0,0.52,0.3839642840533107
452,True,15,5,19,0.4,-4,22,0.01,2,3,4,False,0,0.6533333333333334,0.341983012666391
453,True,17,4,-1,0.99,-26,4,0.99,-15,3,4,False,1,0.8941176470588236,0.15996323106926055
454,True,17,4,7,1.0,7,6,0.01,-2,2,4,False,0,0.09411764705882353,0.12485285456935954
455,False,15,1,28,1.0,28,41,0.1,18,2,5,False,0,0.5066666666666667,0.4333699618219101
455,True,15,2,28,1.0,28,41,0.1,18,2,5,False,0,0.33333333333333337,0.3677473252630061
456,True,15,5,16,1.0,16,22,0.6,21,2,2,False,0,0.8133333333333332,0.28751811537130434
457,True,16,5,12,1.0,12,33,0.05,19,1,2,True,0,0.9375,0.1408308678285174
